product_name,product_type,purchase_price,unit_price,sku,stock_status,current_stock,discount,discount_type,product_images,additional_images,category,sub_category,standard_delivery_time,weight,height,length,width,product_description,meta_tags_description,rating,review_count,seller_name,source_site,source_url,product_id,scraped_at,original_title,variants
Tote Bags for Women Canvas Tote Purse Crossbody with Pockets Top Handle Shoulder Satchel Bag for Women,Single Product,12.8,16.0,AMZ-BAG-0015,In Stock,97,0.0,%,['https://m.media-amazon.com/images/I/61A4OYoeokL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,Quality Tote Bags for Women Canvas Tote Purse Crossbody with Pockets Top Handle Shoulder Satchel Bag for Women from Amazon with fast shipping and customer support,Buy Tote Bags for Women Canvas Tote Purse Crossbody with Pockets Top Handle Shoulder Satchel Bag for Women from Amazon at competitive prices,4.3,953,Amazon,Amazon,https://www.amazon.com/Crossbody-Pockets-Shoulder-Handbags-Satchel/dp/B0D6R3B166/ref=sr_1_15?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-15,amazon_bag_15,2025-09-11T20:45:23.641327,Tote Bags for Women Canvas Tote Purse Crossbody with Pockets Top Handle Shoulder Satchel Bag for Women,[]
"LOVEVOOK Laptop Tote Bag for Women,15.6 Inch Waterproof Computer Bags Women Business Office Work Bag Briefcase, Brown",Single Product,23.2,29.0,AMZ-BAG-0016,In Stock,79,0.0,%,['https://m.media-amazon.com/images/I/71UliNMczvL._AC_UL320_.jpg'],[],Electronics,Smartphones,24 hr(s),0.0,0.0,0.0,0.0,"Quality LOVEVOOK Laptop Tote Bag for Women,15.6 Inch Waterproof Computer Bags Women Business Office Work Bag Briefcase, Brown from Amazon with fast shipping and customer support","Buy LOVEVOOK Laptop Tote Bag for Women,15.6 Inch Waterproof Computer Bags Women Business Office Work Bag Briefcase, Brown from Amazon at competitive prices",4.4,5538,Amazon,Amazon,https://www.amazon.com/Laptop-Waterproof-Computer-Business-Briefcase/dp/B085Q6XMQC/ref=sr_1_16?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-16,amazon_bag_16,2025-09-11T20:45:31.167749,"LOVEVOOK Laptop Tote Bag for Women,15.6 Inch Waterproof Computer Bags Women Business Office Work Bag Briefcase, Brown","[{'storage': '64GB', 'price': 41.96, 'stock': 8, 'sku': 'STORAGE-64GB'}, {'storage': '128GB', 'price': 42.36, 'stock': 16, 'sku': 'STORAGE-128GB'}, {'storage': '256GB', 'price': 42.36, 'stock': 20, 'sku': 'STORAGE-256GB'}]"
"Crossbody Sling Bag for Women Men Trendy, Crescent Bag with Adjustable Strap, 2 Zippers Lightweight",Single Product,9.6,12.0,AMZ-BAG-0017,In Stock,85,0.0,%,['https://m.media-amazon.com/images/I/41du7hPQg3L._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,"Quality Crossbody Sling Bag for Women Men Trendy, Crescent Bag with Adjustable Strap, 2 Zippers Lightweight from Amazon with fast shipping and customer support","Buy Crossbody Sling Bag for Women Men Trendy, Crescent Bag with Adjustable Strap, 2 Zippers Lightweight from Amazon at competitive prices",4.4,2519,Amazon,Amazon,https://www.amazon.com/Crossbody-Crescent-Adjustable-Lightweight-Shoulder/dp/B0BGHYFLRH/ref=sr_1_17?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-17,amazon_bag_17,2025-09-11T20:45:38.759935,"Crossbody Sling Bag for Women Men Trendy, Crescent Bag with Adjustable Strap, 2 Zippers Lightweight",[]
"Brothersbox Small Brown Paper Bags with Handles 100PCS, 5.25  3.25  8 Inch Kraft Gift Bags Bulk for Craft Shopping Business Party Favor Retail Birthday Grocery",Single Product,12.8,16.0,AMZ-BAG-0018,In Stock,56,0.0,%,['https://m.media-amazon.com/images/I/71jm5L86seL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,"Quality Brothersbox Small Brown Paper Bags with Handles 100PCS, 5.25  3.25  8 Inch Kraft Gift Bags Bulk for Craft Shopping Business Party Favor Retail Birthday Grocery from Amazon with fast shipping and customer support","Buy Brothersbox Small Brown Paper Bags with Handles 100PCS, 5.25  3.25  8 Inch Kraft Gift Bags Bulk for Craft Shopping Business Party Favor Retail Birthday Grocery from Amazon at competitive prices",4.7,321,Amazon,Amazon,https://www.amazon.com/Brothersbox-Handles-Birthday-Shopping-Business/dp/B0BWMV956C/ref=sr_1_18?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-18,amazon_bag_18,2025-09-11T20:45:46.230922,"Brothersbox Small Brown Paper Bags with Handles 100PCS, 5.25  3.25  8 Inch Kraft Gift Bags Bulk for Craft Shopping Business Party Favor Retail Birthday Grocery",[]
Small Gym Bag 14 inch lightweight Carry On Mini Duffel Bag for Travel Sport - Black,Single Product,10.4,13.0,AMZ-BAG-0019,In Stock,41,0.0,%,['https://m.media-amazon.com/images/I/71PLh3BR0uL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,Quality Small Gym Bag 14 inch lightweight Carry On Mini Duffel Bag for Travel Sport - Black from Amazon with fast shipping and customer support,Buy Small Gym Bag 14 inch lightweight Carry On Mini Duffel Bag for Travel Sport - Black from Amazon at competitive prices,4.6,1757,Amazon,Amazon,https://www.amazon.com/Apenze-Small-lightweight-Duffel-Travel/dp/B0CBC6FYMC/ref=sr_1_19?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-19,amazon_bag_19,2025-09-11T20:45:52.634641,Small Gym Bag 14 inch lightweight Carry On Mini Duffel Bag for Travel Sport - Black,[]
"Carhartt Adjustable Waist Pack, Durable, Water Resistant Hip Pack",Single Product,25.6,32.0,AMZ-BAG-0020,In Stock,93,0.0,%,['https://m.media-amazon.com/images/I/8119vyL8L2L._AC_UL320_.jpg'],[],Toys,Educational,24 hr(s),0.0,0.0,0.0,0.0,"Quality Carhartt Adjustable Waist Pack, Durable, Water Resistant Hip Pack from Amazon with fast shipping and customer support","Buy Carhartt Adjustable Waist Pack, Durable, Water Resistant Hip Pack from Amazon at competitive prices",4.7,1489,Amazon,Amazon,https://www.amazon.com/Carhartt-Adjustable-Waist-Durable-Resistant/dp/B0CJMPYZRL/ref=sr_1_20?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-20,amazon_bag_20,2025-09-11T20:45:57.277266,"Carhartt Adjustable Waist Pack, Durable, Water Resistant Hip Pack",[]
"Tote Bag for Women With Compartments,Large Canvas Tote Womens Purse Crossbody Bags Work Laptop Book Bag Satchels Handbags",Single Product,15.2,19.0,AMZ-BAG-0021,In Stock,30,0.0,%,['https://m.media-amazon.com/images/I/81MFys+t8ZL._AC_UL320_.jpg'],[],Electronics,Smartphones,24 hr(s),0.0,0.0,0.0,0.0,"Quality Tote Bag for Women With Compartments,Large Canvas Tote Womens Purse Crossbody Bags Work Laptop Book Bag Satchels Handbags from Amazon with fast shipping and customer support","Buy Tote Bag for Women With Compartments,Large Canvas Tote Womens Purse Crossbody Bags Work Laptop Book Bag Satchels Handbags from Amazon at competitive prices",4.5,5657,Amazon,Amazon,https://www.amazon.com/ZHMO-Pockets-Crossbody-Everything-Shoulder/dp/B0CP816215/ref=sr_1_21?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-21,amazon_bag_21,2025-09-11T20:46:05.265878,"Tote Bag for Women With Compartments,Large Canvas Tote Womens Purse Crossbody Bags Work Laptop Book Bag Satchels Handbags","[{'storage': '64GB', 'price': 206.96, 'stock': 21, 'sku': 'STORAGE-64GB'}, {'storage': '128GB', 'price': 208.95, 'stock': 24, 'sku': 'STORAGE-128GB'}, {'storage': '256GB', 'price': 208.95, 'stock': 9, 'sku': 'STORAGE-256GB'}]"
KlaOYer Canvas Messenger Bag Large Hobo Bag Crossbody Shoulder Bag Tote Bag with Pocket for Women and Men,Single Product,13.6,17.0,AMZ-BAG-0022,In Stock,32,0.0,%,['https://m.media-amazon.com/images/I/61+MNfbNk3L._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,Quality KlaOYer Canvas Messenger Bag Large Hobo Bag Crossbody Shoulder Bag Tote Bag with Pocket for Women and Men from Amazon with fast shipping and customer support,Buy KlaOYer Canvas Messenger Bag Large Hobo Bag Crossbody Shoulder Bag Tote Bag with Pocket for Women and Men from Amazon at competitive prices,4.4,818,Amazon,Amazon,https://www.amazon.com/KlaOYer-Canvas-Messenger-Crossbody-Shoulder/dp/B0BFQRVQHF/ref=sr_1_22?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-22,amazon_bag_22,2025-09-11T20:46:10.102242,KlaOYer Canvas Messenger Bag Large Hobo Bag Crossbody Shoulder Bag Tote Bag with Pocket for Women and Men,[]
"Shoulder Bags for Women, Cute Hobo Tote Handbag Mini Clutch Purse with Zipper Closure",Single Product,18.4,23.0,AMZ-BAG-0023,In Stock,47,0.0,%,['https://m.media-amazon.com/images/I/61vk-1qOOUL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,"Quality Shoulder Bags for Women, Cute Hobo Tote Handbag Mini Clutch Purse with Zipper Closure from Amazon with fast shipping and customer support","Buy Shoulder Bags for Women, Cute Hobo Tote Handbag Mini Clutch Purse with Zipper Closure from Amazon at competitive prices",4.4,6463,Amazon,Amazon,https://www.amazon.com/CYHTWSDJ-Shoulder-Handbag-Clutch-Closure/dp/B099DDH2RG/ref=sr_1_23?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-23,amazon_bag_23,2025-09-11T20:46:18.126751,"Shoulder Bags for Women, Cute Hobo Tote Handbag Mini Clutch Purse with Zipper Closure",[]
"BAGSMART Tote Bag for Women, Foldable Tote Bag With Zipper Travel Large Shoulder Bag Handbag for Work-16.5l X 6wx 14h",Single Product,15.2,19.0,AMZ-BAG-0024,In Stock,28,0.0,%,['https://m.media-amazon.com/images/I/71rvwgKBudL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,"Quality BAGSMART Tote Bag for Women, Foldable Tote Bag With Zipper Travel Large Shoulder Bag Handbag for Work-16.5l X 6wx 14h from Amazon with fast shipping and customer support","Buy BAGSMART Tote Bag for Women, Foldable Tote Bag With Zipper Travel Large Shoulder Bag Handbag for Work-16.5l X 6wx 14h from Amazon at competitive prices",4.5,3010,Amazon,Amazon,https://www.amazon.com/BAGSMART-Foldable-Shoulder-Handbag-Shopping/dp/B0B6VN9LLR/ref=sr_1_24?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-24,amazon_bag_24,2025-09-11T20:46:23.119417,"BAGSMART Tote Bag for Women, Foldable Tote Bag With Zipper Travel Large Shoulder Bag Handbag for Work-16.5l X 6wx 14h",[]
LOVEVOOK Laptop Bag for Women 15.6 Inch Tote Work Professional Leather Computer Briefcase Waterproof Handbag Shoulder Large Capacity Business Teacher Office Crossbody Purse,Single Product,28.8,36.0,AMZ-BAG-0026,In Stock,70,0.0,%,['https://m.media-amazon.com/images/I/71UWL+J2yaL._AC_UL320_.jpg'],[],Electronics,Smartphones,24 hr(s),0.0,0.0,0.0,0.0,Quality LOVEVOOK Laptop Bag for Women 15.6 Inch Tote Work Professional Leather Computer Briefcase Waterproof Handbag Shoulder Large Capacity Business Teacher Office Crossbody Purse from Amazon with fast shipping and customer support,Buy LOVEVOOK Laptop Bag for Women 15.6 Inch Tote Work Professional Leather Computer Briefcase Waterproof Handbag Shoulder Large Capacity Business Teacher Office Crossbody Purse from Amazon at competitive prices,4.6,3093,Amazon,Amazon,https://www.amazon.com/LOVEVOOK-Professional-Briefcase-Waterproof-Crossbody/dp/B0BWF6ZQVT/ref=sr_1_26?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-26,amazon_bag_26,2025-09-11T20:46:30.984318,LOVEVOOK Laptop Bag for Women 15.6 Inch Tote Work Professional Leather Computer Briefcase Waterproof Handbag Shoulder Large Capacity Business Teacher Office Crossbody Purse,"[{'storage': '64GB', 'price': 86.14, 'stock': 12, 'sku': 'STORAGE-64GB'}, {'storage': '128GB', 'price': 86.97, 'stock': 10, 'sku': 'STORAGE-128GB'}, {'storage': '256GB', 'price': 86.97, 'stock': 24, 'sku': 'STORAGE-256GB'}]"
"LOVEVOOK Laptop Backpack for Women, 15.6 Inch Work Business Backpacks Purse With Large Capacity, Waterproof Nurse Bag College Bookbag for School, Waterproof Casual Daypack for Travel",Single Product,20.0,25.0,AMZ-BAG-0027,In Stock,85,0.0,%,['https://m.media-amazon.com/images/I/71HIcUmFZ3L._AC_UL320_.jpg'],[],Electronics,Smartphones,24 hr(s),0.0,0.0,0.0,0.0,"Quality LOVEVOOK Laptop Backpack for Women, 15.6 Inch Work Business Backpacks Purse With Large Capacity, Waterproof Nurse Bag College Bookbag for School, Waterproof Casual Daypack for Travel from Amazon with fast shipping and customer support","Buy LOVEVOOK Laptop Backpack for Women, 15.6 Inch Work Business Backpacks Purse With Large Capacity, Waterproof Nurse Bag College Bookbag for School, Waterproof Casual Daypack for Travel from Amazon at competitive prices",4.8,4861,Amazon,Amazon,https://www.amazon.com/LOVEVOOK-Backpack-Backpacks-Waterproof-Black-White-Brown/dp/B0BPX6DNRG/ref=sr_1_27?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-27,amazon_bag_27,2025-09-11T20:46:38.274238,"LOVEVOOK Laptop Backpack for Women, 15.6 Inch Work Business Backpacks Purse With Large Capacity, Waterproof Nurse Bag College Bookbag for School, Waterproof Casual Daypack for Travel","[{'storage': '64GB', 'price': 183.52, 'stock': 6, 'sku': 'STORAGE-64GB'}, {'storage': '128GB', 'price': 185.28, 'stock': 13, 'sku': 'STORAGE-128GB'}, {'storage': '256GB', 'price': 185.28, 'stock': 20, 'sku': 'STORAGE-256GB'}]"
Valleycomfy Corduroy Tote Bag for Women Travel Crossbody Bag Purse Women Shoulder Bags Work Handbags Everyday Hobo Bag,Single Product,9.6,12.0,AMZ-BAG-0028,In Stock,35,0.0,%,['https://m.media-amazon.com/images/I/71Xe8+yTkwL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,Quality Valleycomfy Corduroy Tote Bag for Women Travel Crossbody Bag Purse Women Shoulder Bags Work Handbags Everyday Hobo Bag from Amazon with fast shipping and customer support,Buy Valleycomfy Corduroy Tote Bag for Women Travel Crossbody Bag Purse Women Shoulder Bags Work Handbags Everyday Hobo Bag from Amazon at competitive prices,4.5,2812,Amazon,Amazon,https://www.amazon.com/Vintage-Corduroy-Crossbody-Shoulder-Handbags/dp/B0B2836G9Y/ref=sr_1_28?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-28,amazon_bag_28,2025-09-11T20:46:45.967893,Valleycomfy Corduroy Tote Bag for Women Travel Crossbody Bag Purse Women Shoulder Bags Work Handbags Everyday Hobo Bag,[]
"Brown Paper Bags with Handles Bulk 100Pcs 8x4.5x10.8 Inch Gift Bags Bulk, Brown Kraft Paper Bags for Retail, Party, Shopping, Favor",Single Product,17.6,22.0,AMZ-BAG-0029,In Stock,31,0.0,%,['https://m.media-amazon.com/images/I/81cgRofKjOL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,"Quality Brown Paper Bags with Handles Bulk 100Pcs 8x4.5x10.8 Inch Gift Bags Bulk, Brown Kraft Paper Bags for Retail, Party, Shopping, Favor from Amazon with fast shipping and customer support","Buy Brown Paper Bags with Handles Bulk 100Pcs 8x4.5x10.8 Inch Gift Bags Bulk, Brown Kraft Paper Bags for Retail, Party, Shopping, Favor from Amazon at competitive prices",4.6,341,Amazon,Amazon,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxNDMzNjk3MDIxNjU2NzYyOjE3NTc2MDU0NDY6c3BfbXRmOjIwMDE2MDgwNjg1MDg5ODo6MDo6&url=%2FBrown-8x4-5x10-8-100Pcs-Handles-Retail%2Fdp%2FB09DSCK7PC%2Fref%3Dsr_1_29_sspa%3Fdib%3DeyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA%26dib_tag%3Dse%26keywords%3Dbag%26qid%3D1757605446%26sr%3D8-29-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,amazon_bag_29,2025-09-11T20:46:53.835113,"Brown Paper Bags with Handles Bulk 100Pcs 8x4.5x10.8 Inch Gift Bags Bulk, Brown Kraft Paper Bags for Retail, Party, Shopping, Favor",[]
"Amazon Basics Reclosable Gallon Food Storage Bags, BPA Free, 120 Count",Single Product,6.4,8.0,AMZ-BAG-0030,In Stock,38,0.0,%,['https://m.media-amazon.com/images/I/71VepS-uVZL._AC_UL320_.jpg'],[],Fashion,Men's Clothing,24 hr(s),0.0,0.0,0.0,0.0,"Quality Amazon Basics Reclosable Gallon Food Storage Bags, BPA Free, 120 Count from Amazon with fast shipping and customer support","Buy Amazon Basics Reclosable Gallon Food Storage Bags, BPA Free, 120 Count from Amazon at competitive prices",4.7,18564,Amazon,Amazon,https://www.amazon.com/Amazon-Basics-Gallon-Storage-Count/dp/B093WMWKBP/ref=sr_1_30?dib=eyJ2IjoiMSJ9.75KgsxZP-3xUMO7_MmIhGzHy_qREb8WyC95BliF_8WFqA7J0kLspLLxxssp6L1b2rAYEdsX1wCTvnrzlh08n89Be4BIKKqmvNzoSluMctzn2r5rYsLzwvVHW4hGx-arc9gGnKiID5hnInTa3mT-sH_0cSvNbYOPHFc4r-OHqU0LoeqyHd4ss4wbxu7s-m8dD-_N-8F_MUHoAxmrjVWPdOXITc4bOr6HtQ-04dG3GDTVdZIgOxGPimGI7cTGgcTHKEW0Nj0ZAPa4MxUmHdpW3VhHKmPcnBkOu2q0ybn_h8OM.8Uijgsd8O6r0HdAYtcPOvQdbJJCoFipbyGnKSAZKYnA&dib_tag=se&keywords=bag&qid=1757605446&sr=8-30,amazon_bag_30,2025-09-11T20:47:00.520023,"Amazon Basics Reclosable Gallon Food Storage Bags, BPA Free, 120 Count",[]
